Gender,Age,Academic Pressure,CGPA,Study Satisfaction,Sleep Duration,Dietary Habits,Have you ever had suicidal thoughts ?,Work/Study Hours,Financial Stress,Family History of Mental Illness,Depression
0,0.7142857142857144,0.4,0.7826961770623742,0.4,3,3,0,0.3333333333333333,0.5,0,0
1,0.523809523809524,1.0,0.9396378269617702,0.8,0,0,0,0.3333333333333333,0.5,1,1
1,0.28571428571428575,0.4,0.414486921529175,0.6000000000000001,0,1,1,0.5,0.75,1,0
1,0.1904761904761904,0.6000000000000001,0.3682092555331992,0.2,0,1,0,0.8333333333333333,0.75,1,0
1,0.3333333333333334,1.0,0.6056338028169012,0.4,1,1,1,0.5833333333333333,0.75,0,1
1,0.28571428571428575,0.6000000000000001,0.7887323943661968,0.6000000000000001,2,1,0,0.75,0.75,1,0
1,0.523809523809524,1.0,0.7444668008048291,0.8,1,0,1,0.5833333333333333,0.25,0,1
1,0.7142857142857144,0.2,0.9436619718309858,0.4,2,1,0,0.9166666666666666,0.25,1,0
1,0.6190476190476191,0.4,0.06438631790744463,0.8,0,3,0,0.08333333333333333,1.0,1,0
1,0.28571428571428575,0.8,0.414486921529175,0.4,2,3,1,0.6666666666666666,0.5,0,1
1,0.4761904761904763,0.4,0.9336016096579476,1.0,0,3,1,0.5,0.75,1,0
0,0.28571428571428575,0.4,0.8410462776659959,0.4,0,3,1,0.9166666666666666,1.0,1,1
1,0.4285714285714286,0.8,0.7384305835010058,0.8,0,3,1,0.08333333333333333,0.25,1,1
0,0.7142857142857144,0.4,0.8209255533199191,1.0,3,1,1,0.3333333333333333,1.0,1,1
1,0.7142857142857144,0.4,0.41649899396378254,1.0,0,1,0,0.5,0.25,0,0
0,0.6666666666666667,0.6000000000000001,0.2696177062374245,0.4,0,1,0,0.5,0.0,1,0
0,0.3333333333333334,0.8,0.0,1.0,0,0,0,0.3333333333333333,0.0,0,0
1,0.28571428571428575,0.6000000000000001,0.014084507042253499,0.8,1,0,1,0.6666666666666666,0.25,0,1
0,0.047619047619047575,1.0,0.1609657947686116,0.8,0,3,1,1.0,1.0,0,1
1,0.047619047619047575,1.0,0.9476861167002011,0.8,0,0,1,0.75,1.0,0,1
1,0.14285714285714293,0.4,0.40241448692152904,0.8,3,1,1,0.75,0.75,0,1
0,0.0,0.8,0.17102615694164977,0.8,2,0,0,0.75,0.25,0,0
1,0.28571428571428575,0.6000000000000001,0.40040241448692127,0.4,3,1,1,0.16666666666666666,0.0,1,0
0,0.4761904761904763,0.6000000000000001,0.7384305835010058,0.8,2,0,1,0.5833333333333333,0.75,1,1
1,0.09523809523809526,0.6000000000000001,0.9315895372233398,1.0,1,3,0,0.8333333333333333,0.5,1,1
1,0.38095238095238115,0.6000000000000001,0.9336016096579476,0.8,0,3,1,1.0,1.0,0,1
1,0.7142857142857144,1.0,0.1931589537223341,0.6000000000000001,1,1,1,1.0,0.25,1,1
0,0.23809523809523808,0.6000000000000001,0.5030181086519113,0.2,2,1,1,0.8333333333333333,0.75,1,1
1,0.7142857142857144,0.6000000000000001,0.9678068410462775,0.8,3,1,1,0.5,1.0,0,1
1,0.7619047619047622,1.0,0.1931589537223341,0.8,3,1,0,0.0,0.5,1,0
1,0.38095238095238115,1.0,0.27162977867203203,0.8,3,3,1,0.08333333333333333,1.0,1,1
1,0.14285714285714293,0.2,0.6780684104627767,0.4,0,0,0,1.0,0.25,0,0
0,0.047619047619047575,0.8,0.6056338028169012,1.0,1,3,0,0.8333333333333333,1.0,0,1
1,0.523809523809524,0.4,0.1609657947686116,0.8,3,1,0,0.16666666666666666,0.0,1,0
0,0.047619047619047575,0.6000000000000001,0.15895372233400404,0.2,0,3,1,0.5,0.75,1,1
0,0.3333333333333334,0.6000000000000001,0.5030181086519113,0.8,1,3,1,0.6666666666666666,0.5,1,1
0,0.0,0.6000000000000001,0.1609657947686116,0.6000000000000001,0,1,1,0.5,0.0,0,1
1,0.7142857142857144,0.6000000000000001,0.4466800804828973,0.2,3,1,1,0.8333333333333333,0.25,0,1
0,0.28571428571428575,0.8,0.2494969818913479,0.2,3,3,1,0.75,1.0,1,1
0,0.09523809523809526,1.0,0.76056338028169,0.4,0,3,1,1.0,0.75,1,1
1,0.28571428571428575,0.4,0.8571428571428568,0.2,2,1,1,0.8333333333333333,1.0,1,1
1,0.09523809523809526,0.6000000000000001,0.9919517102615694,0.4,3,1,1,0.6666666666666666,0.25,0,1
1,0.6190476190476191,0.8,0.4124748490945672,0.8,0,1,1,0.0,0.0,0,1
1,0.14285714285714293,0.2,0.26156941649899385,0.6000000000000001,1,3,0,0.5,1.0,0,0
0,0.6666666666666667,0.8,0.7887323943661968,0.6000000000000001,2,0,0,0.9166666666666666,0.75,0,0
1,0.047619047619047575,0.2,0.11468812877263576,0.8,3,1,0,0.3333333333333333,0.5,0,0
0,0.0,0.6000000000000001,0.6317907444668006,0.8,0,3,1,0.6666666666666666,0.75,0,1
1,0.523809523809524,1.0,0.625754527162978,0.4,2,3,1,0.5833333333333333,0.5,1,1
1,0.14285714285714293,0.4,0.4507042253521124,0.4,1,3,1,0.9166666666666666,0.0,1,0
1,0.047619047619047575,0.2,0.4124748490945672,0.6000000000000001,1,0,0,0.3333333333333333,0.25,0,0
1,0.6666666666666667,1.0,0.8410462776659959,0.6000000000000001,1,1,1,0.8333333333333333,0.0,0,1
0,0.09523809523809526,1.0,0.3460764587525151,0.4,2,0,1,0.9166666666666666,0.0,0,0
1,0.5714285714285714,0.8,0.47283702213279677,0.4,0,1,0,0.5833333333333333,1.0,0,0
0,0.28571428571428575,0.4,0.9114688128772634,0.6000000000000001,1,1,1,1.0,0.25,1,0
1,0.28571428571428575,0.8,0.5513078470824947,0.4,2,1,1,0.16666666666666666,0.75,1,1
0,0.28571428571428575,1.0,0.47283702213279677,1.0,1,3,1,0.8333333333333333,0.5,0,0
1,0.3333333333333334,1.0,0.14285714285714277,0.6000000000000001,1,3,0,0.5,0.5,0,0
1,0.523809523809524,0.8,0.018108651911468817,0.2,2,3,1,0.75,0.5,1,1
1,0.047619047619047575,0.2,0.1931589537223341,0.8,0,3,1,0.75,0.75,1,1
1,0.6190476190476191,0.6000000000000001,0.5975855130784707,0.2,1,3,1,0.8333333333333333,1.0,0,1
0,0.4761904761904763,0.6000000000000001,0.41649899396378254,0.6000000000000001,1,3,1,1.0,1.0,1,1
0,0.14285714285714293,0.2,0.22937625754527152,0.8,0,3,1,0.6666666666666666,0.75,1,1
1,0.523809523809524,0.4,0.9114688128772634,0.4,0,0,0,0.75,0.25,0,0
0,0.6190476190476191,0.6000000000000001,0.4527162977867202,0.8,0,1,0,0.5,0.75,0,0
1,0.7142857142857144,1.0,0.6056338028169012,0.8,1,0,0,0.08333333333333333,1.0,1,0
1,0.28571428571428575,0.2,0.8873239436619715,0.6000000000000001,1,1,0,0.8333333333333333,1.0,0,1
0,0.09523809523809526,0.6000000000000001,0.957746478873239,0.8,1,1,1,0.9166666666666666,1.0,0,1
1,0.23809523809523808,0.2,0.9114688128772634,1.0,0,0,0,0.8333333333333333,0.75,0,0
1,0.4761904761904763,1.0,0.36217303822937613,0.6000000000000001,2,3,1,0.08333333333333333,1.0,1,1
1,0.23809523809523808,0.2,0.710261569416499,0.8,0,1,1,0.75,0.75,1,1
0,0.09523809523809526,0.6000000000000001,0.9778672032193159,0.4,2,1,0,0.8333333333333333,1.0,0,0
0,0.09523809523809526,1.0,0.3722334004024143,0.6000000000000001,2,1,1,1.0,0.75,1,1
0,0.38095238095238115,0.6000000000000001,0.9376257545271627,0.4,3,0,0,0.0,0.25,1,0
0,0.23809523809523808,1.0,0.49295774647887314,0.4,0,1,1,0.5,0.5,0,0
0,0.09523809523809526,0.8,0.5251509054325955,0.4,2,3,1,1.0,0.75,1,1
1,0.6666666666666667,0.6000000000000001,0.47283702213279677,0.2,2,1,1,0.6666666666666666,0.25,0,1
1,0.0,0.8,0.02615694164989945,0.8,2,0,1,1.0,0.75,1,1
1,0.09523809523809526,0.8,0.20120724346076452,0.6000000000000001,2,3,0,0.25,1.0,1,1
0,0.047619047619047575,0.6000000000000001,0.9396378269617702,0.2,1,1,1,0.5,0.75,0,1
0,0.0,1.0,0.6680080482897383,0.2,1,0,1,0.8333333333333333,0.5,0,1
1,0.28571428571428575,1.0,0.17102615694164977,0.8,0,3,0,1.0,0.0,0,0
1,0.7142857142857144,1.0,0.02615694164989945,0.2,0,1,0,0.25,0.5,1,1
1,0.523809523809524,1.0,0.28973843058350085,0.6000000000000001,0,0,0,0.9166666666666666,0.0,1,0
1,0.523809523809524,0.4,0.981891348088531,0.8,3,1,1,0.41666666666666663,0.75,0,0
1,0.0,1.0,0.8873239436619715,0.4,0,3,1,0.9166666666666666,1.0,1,1
1,0.7619047619047622,1.0,0.6056338028169012,1.0,0,0,0,1.0,0.0,0,0
0,0.6666666666666667,0.8,0.40241448692152904,1.0,2,0,1,0.8333333333333333,0.75,1,1
1,0.047619047619047575,0.6000000000000001,0.8651911468812876,0.4,3,3,1,1.0,0.5,1,1
1,0.28571428571428575,0.8,0.4949698189134809,0.6000000000000001,3,1,0,0.41666666666666663,0.25,1,0
0,0.09523809523809526,0.4,0.24144869215291748,0.6000000000000001,2,1,1,0.0,1.0,1,0
0,0.09523809523809526,1.0,0.5171026156941648,1.0,0,0,0,0.75,0.25,0,0
1,0.28571428571428575,0.8,0.06841046277665995,0.8,1,3,1,0.5833333333333333,0.75,1,1
0,0.4761904761904763,1.0,0.35211267605633795,0.2,1,3,0,0.6666666666666666,0.5,0,1
1,0.4761904761904763,0.8,0.8913480885311871,0.8,1,3,1,0.8333333333333333,1.0,1,1
0,0.28571428571428575,0.6000000000000001,0.6036217303822936,0.2,2,0,0,0.6666666666666666,1.0,0,1
1,0.7142857142857144,1.0,0.26156941649899385,0.2,0,3,1,0.75,0.75,1,1
0,0.0,0.4,0.3943661971830986,0.6000000000000001,2,0,1,0.9166666666666666,0.75,0,1
1,0.7142857142857144,0.8,0.01609657947686127,0.2,3,3,1,0.5,1.0,0,1
0,0.523809523809524,0.8,0.4668008048289737,0.6000000000000001,2,3,1,0.5,0.5,1,1
1,0.1904761904761904,0.4,0.7565392354124745,0.2,3,3,1,0.5833333333333333,0.25,1,1
0,0.28571428571428575,1.0,0.8470824949698188,0.8,2,3,1,0.5,1.0,1,1
0,0.6666666666666667,0.6000000000000001,0.14688128772635808,1.0,3,1,1,0.6666666666666666,1.0,1,1
0,0.1904761904761904,1.0,0.35211267605633795,0.2,3,3,0,0.0,1.0,1,1
0,0.523809523809524,0.8,0.11267605633802821,0.6000000000000001,0,0,0,0.8333333333333333,0.0,1,0
1,0.7619047619047622,0.4,0.44869215291750486,0.6000000000000001,3,0,0,0.6666666666666666,0.5,1,0
1,0.523809523809524,0.2,0.6398390342052315,0.6000000000000001,0,3,0,0.16666666666666666,0.5,0,0
0,0.23809523809523808,0.4,0.42655935613682094,1.0,3,0,0,0.08333333333333333,0.5,1,0
0,0.09523809523809526,1.0,0.1609657947686116,1.0,2,3,1,0.8333333333333333,0.25,1,1
0,0.4761904761904763,0.8,0.1227364185110664,0.2,0,3,1,0.8333333333333333,1.0,0,1
1,0.7142857142857144,0.2,0.17303822937625754,1.0,0,1,0,0.6666666666666666,0.75,0,0
1,0.7142857142857144,0.2,0.06841046277665995,0.6000000000000001,3,1,0,0.75,0.0,0,0
1,0.23809523809523808,0.6000000000000001,0.9678068410462775,0.2,1,0,0,0.9166666666666666,0.5,1,0
0,0.4761904761904763,1.0,0.31388329979879276,0.4,3,1,1,0.9166666666666666,0.25,0,1
1,0.7619047619047622,0.6000000000000001,0.11066398390342044,0.4,1,0,0,0.5,0.0,0,0
1,0.6666666666666667,1.0,0.5010060362173036,0.6000000000000001,3,1,1,0.5,0.25,1,1
0,0.4761904761904763,0.8,0.7364185110663982,0.6000000000000001,2,0,1,1.0,0.0,1,0
0,0.28571428571428575,0.4,0.9195171026156939,0.8,3,0,1,0.5833333333333333,0.75,0,0
1,0.4761904761904763,0.8,0.4527162977867202,0.4,1,1,0,1.0,0.5,1,1
1,0.38095238095238115,0.4,0.9778672032193159,0.8,3,1,1,0.8333333333333333,1.0,1,0
1,0.047619047619047575,0.2,0.9859154929577463,0.2,3,0,0,0.75,0.0,0,0
1,0.28571428571428575,1.0,0.9778672032193159,0.8,3,0,0,0.25,0.75,0,0
0,0.23809523809523808,1.0,0.7867203219315893,0.8,0,1,1,1.0,0.5,1,1
1,0.7142857142857144,0.6000000000000001,0.42655935613682094,0.2,0,3,0,0.75,0.25,1,0
1,0.523809523809524,0.2,0.8209255533199191,1.0,1,1,0,0.9166666666666666,1.0,1,0
1,0.38095238095238115,0.8,0.06438631790744463,0.8,1,0,1,0.8333333333333333,0.25,0,1
0,0.6666666666666667,0.2,0.981891348088531,0.4,3,0,0,0.6666666666666666,0.75,0,0
1,0.523809523809524,0.2,0.498993963782696,0.6000000000000001,2,1,1,0.8333333333333333,0.75,1,1
0,0.23809523809523808,0.4,0.4406438631790742,0.6000000000000001,1,0,1,0.8333333333333333,0.25,1,1
0,0.1904761904761904,0.4,0.1368209255533199,0.8,1,3,1,0.41666666666666663,0.75,0,0
1,0.3333333333333334,0.6000000000000001,0.49698189134808846,0.6000000000000001,2,1,1,1.0,0.25,0,1
1,0.28571428571428575,0.6000000000000001,0.04828973843058336,0.8,2,3,0,0.9166666666666666,0.5,0,1
1,0.09523809523809526,1.0,0.6056338028169012,0.8,0,3,1,0.5,1.0,0,1
1,0.6666666666666667,0.6000000000000001,0.8028169014084505,0.4,3,3,1,0.3333333333333333,0.75,1,1
0,0.4761904761904763,0.4,0.7746478873239437,0.8,2,3,1,0.25,0.75,0,1
1,0.09523809523809526,0.8,0.21529175050301802,0.6000000000000001,0,0,1,0.3333333333333333,0.75,0,1
0,0.523809523809524,1.0,0.19517102615694165,0.2,2,1,1,0.75,1.0,1,1
1,0.4761904761904763,0.6000000000000001,0.9416498993963782,0.2,3,3,1,0.25,1.0,0,1
1,0.047619047619047575,1.0,0.17102615694164977,0.4,3,0,1,0.9166666666666666,0.5,1,1
0,0.7619047619047622,0.2,0.3742454728370221,0.6000000000000001,3,3,0,0.5,0.75,0,0
0,0.6666666666666667,0.8,0.04828973843058336,0.4,0,0,0,0.16666666666666666,0.0,1,0
0,0.3333333333333334,0.2,0.5613682092555331,0.8,1,3,0,0.0,0.25,0,0
0,0.0,0.4,0.5372233400402414,0.6000000000000001,3,1,0,0.9166666666666666,0.75,1,0
1,0.09523809523809526,1.0,0.3943661971830986,0.2,3,1,1,0.5,1.0,1,1
1,0.047619047619047575,0.4,0.7263581488933603,1.0,2,1,1,0.75,1.0,0,1
1,0.6666666666666667,0.2,0.8370221327967804,0.2,2,3,1,0.41666666666666663,1.0,1,0
1,0.28571428571428575,0.8,0.9859154929577463,0.4,3,3,1,0.9166666666666666,0.5,0,1
1,0.047619047619047575,1.0,0.7223340040241447,0.2,1,1,0,0.6666666666666666,1.0,1,1
0,0.1904761904761904,0.4,0.8410462776659959,0.4,2,0,0,0.8333333333333333,0.75,0,0
0,0.4285714285714286,0.6000000000000001,0.9315895372233398,0.2,0,0,0,0.41666666666666663,0.5,0,0
0,0.523809523809524,0.6000000000000001,0.35211267605633795,1.0,3,3,0,0.75,0.75,0,1
0,0.09523809523809526,0.6000000000000001,0.698189134808853,0.6000000000000001,0,0,0,0.6666666666666666,0.75,0,0
0,0.047619047619047575,0.2,0.34406438631790753,0.2,3,1,0,0.16666666666666666,0.0,1,0
1,0.4285714285714286,0.4,0.7384305835010058,0.4,2,3,1,1.0,1.0,0,1
1,0.1904761904761904,0.8,0.8470824949698188,0.4,2,0,1,0.25,0.0,0,1
1,0.523809523809524,0.6000000000000001,0.7162977867203218,0.6000000000000001,0,3,1,0.8333333333333333,0.25,1,1
0,0.0,0.4,0.539235412474849,0.8,0,3,1,0.8333333333333333,0.75,0,1
1,0.14285714285714293,0.4,0.08853118712273632,0.4,2,1,1,0.9166666666666666,0.25,0,1
0,0.523809523809524,0.6000000000000001,0.7444668008048291,0.8,3,0,1,0.8333333333333333,0.25,1,0
0,0.7142857142857144,1.0,0.7464788732394366,0.8,0,3,1,1.0,0.5,1,1
1,0.3333333333333334,0.4,0.5734406438631791,0.8,0,0,0,0.08333333333333333,1.0,0,1
1,0.14285714285714293,0.2,0.6820925553319918,0.2,1,0,0,0.08333333333333333,0.25,1,0
0,0.7619047619047622,0.6000000000000001,0.09054325955734409,1.0,0,0,1,0.75,1.0,0,1
1,0.7142857142857144,0.2,0.3179074446680081,1.0,2,0,0,0.0,0.25,0,0
0,0.3333333333333334,1.0,0.41046277665995967,0.4,1,3,1,0.8333333333333333,1.0,0,1
1,0.523809523809524,0.4,0.8873239436619715,0.8,2,3,0,0.6666666666666666,0.0,1,0
0,0.047619047619047575,0.8,0.6519114688128772,0.8,1,0,1,0.9166666666666666,1.0,1,1
0,0.523809523809524,0.6000000000000001,0.710261569416499,1.0,1,1,0,1.0,0.5,1,1
0,0.4285714285714286,0.8,0.2696177062374245,1.0,3,1,1,0.5,0.25,1,1
1,0.4285714285714286,1.0,0.8993963782696175,0.4,2,3,1,0.9166666666666666,1.0,1,1
0,0.09523809523809526,1.0,0.6056338028169012,0.8,3,3,1,0.8333333333333333,0.25,1,1
0,0.7142857142857144,0.6000000000000001,0.6056338028169012,0.8,2,3,1,0.8333333333333333,0.75,1,1
0,0.3333333333333334,0.4,0.2776659959758551,1.0,2,1,0,0.75,0.0,0,0
0,0.28571428571428575,0.2,0.2696177062374245,0.8,2,1,0,0.25,0.75,0,0
1,0.4285714285714286,1.0,0.9637826961770624,0.4,0,1,1,1.0,0.5,0,0
0,0.38095238095238115,1.0,0.17102615694164977,0.4,3,0,1,0.8333333333333333,1.0,1,1
1,0.6666666666666667,0.6000000000000001,0.9436619718309858,0.4,1,0,1,1.0,0.5,0,1
1,0.523809523809524,0.6000000000000001,0.6056338028169012,0.4,2,0,0,0.6666666666666666,0.5,0,0
0,0.4761904761904763,0.4,0.7887323943661968,1.0,3,0,0,0.16666666666666666,0.25,1,0
0,0.7142857142857144,1.0,0.10663983903420513,0.4,0,1,0,0.9166666666666666,0.25,0,0
0,0.4761904761904763,0.6000000000000001,0.5030181086519113,0.4,1,3,1,0.6666666666666666,0.75,0,1
1,0.1904761904761904,0.6000000000000001,0.24144869215291748,1.0,2,1,0,1.0,0.5,0,0
0,0.523809523809524,0.8,0.43058350100603604,0.8,2,0,1,0.8333333333333333,0.75,0,1
1,0.09523809523809526,0.6000000000000001,0.2776659959758551,1.0,3,0,1,0.5833333333333333,1.0,0,1
1,0.4761904761904763,1.0,0.7444668008048291,1.0,3,0,0,0.3333333333333333,0.5,0,0
0,0.1904761904761904,1.0,0.6116700201207242,0.4,1,1,1,0.25,0.5,0,1
0,0.1904761904761904,0.2,0.1750503018108653,0.4,3,0,0,0.41666666666666663,0.5,0,0
1,0.523809523809524,0.4,0.24346076458752525,0.8,2,0,1,0.75,1.0,1,0
0,0.523809523809524,0.8,0.969818913480885,0.4,1,1,1,0.8333333333333333,0.75,0,1
0,0.6666666666666667,1.0,0.9678068410462775,0.4,1,1,1,0.6666666666666666,1.0,1,1
1,0.23809523809523808,0.4,0.4748490945674043,0.2,3,1,0,0.5,0.0,1,0
1,0.047619047619047575,0.8,0.7142857142857143,0.8,0,0,1,0.8333333333333333,1.0,1,1
0,0.4761904761904763,0.6000000000000001,0.5030181086519113,1.0,2,3,1,0.25,1.0,0,1
0,0.6190476190476191,1.0,0.12676056338028172,0.2,1,3,1,0.6666666666666666,0.75,1,1
0,0.523809523809524,0.6000000000000001,0.5171026156941648,0.6000000000000001,2,1,1,0.41666666666666663,0.75,1,1
0,0.0,0.2,0.7887323943661968,0.4,3,0,0,0.9166666666666666,0.25,1,0
1,0.28571428571428575,0.2,0.19517102615694165,1.0,2,3,1,0.9166666666666666,0.0,1,1
1,0.0,0.4,0.6056338028169012,0.8,1,1,1,0.6666666666666666,0.25,0,0
1,0.3333333333333334,0.6000000000000001,0.3541247484909457,0.4,3,3,0,0.6666666666666666,0.25,0,1
0,0.4285714285714286,0.2,0.3742454728370221,0.4,3,0,0,0.6666666666666666,0.75,1,0
1,0.28571428571428575,0.6000000000000001,0.058350100603621766,0.8,1,1,1,0.5833333333333333,0.25,1,0
1,0.38095238095238115,0.8,0.498993963782696,0.6000000000000001,2,3,1,0.3333333333333333,0.5,1,1
0,0.0,0.6000000000000001,0.49295774647887314,0.8,3,0,1,0.75,1.0,0,1
1,0.4761904761904763,1.0,0.17102615694164977,0.2,2,3,1,0.9166666666666666,1.0,1,1
1,0.6666666666666667,0.2,0.6398390342052315,1.0,1,0,1,0.5,0.25,1,0
0,0.3333333333333334,0.6000000000000001,0.14285714285714277,0.6000000000000001,1,1,1,0.5,1.0,1,1
0,0.0,0.8,0.3179074446680081,1.0,2,1,0,0.8333333333333333,0.5,0,0
1,0.28571428571428575,0.6000000000000001,0.6056338028169012,0.8,2,0,0,0.0,0.25,0,0
0,0.14285714285714293,0.2,0.22736418511066397,0.8,2,3,1,1.0,0.0,1,0
1,0.7142857142857144,0.8,0.018108651911468817,0.6000000000000001,1,3,1,0.75,1.0,1,1
0,0.523809523809524,1.0,0.7062374245472834,1.0,2,0,1,0.9166666666666666,1.0,1,1
1,0.4285714285714286,0.2,0.9436619718309858,0.2,1,3,1,1.0,0.75,1,1
1,0.38095238095238115,0.4,0.414486921529175,1.0,2,0,0,0.25,0.25,0,0
1,0.3333333333333334,1.0,0.5513078470824947,0.8,0,3,1,0.5833333333333333,0.75,1,1
1,0.14285714285714293,0.6000000000000001,0.6056338028169012,0.8,0,1,1,0.16666666666666666,0.75,0,1
0,0.3333333333333334,1.0,0.6056338028169012,0.8,2,1,1,0.8333333333333333,0.75,1,1
1,0.0,0.6000000000000001,0.3742454728370221,0.2,2,1,1,0.75,0.75,1,1
0,0.523809523809524,0.6000000000000001,0.5251509054325955,0.4,2,3,1,0.8333333333333333,0.75,1,1
1,0.1904761904761904,0.8,0.7364185110663982,0.8,2,1,1,0.8333333333333333,0.75,1,1
1,0.3333333333333334,0.4,0.7464788732394366,1.0,3,1,0,0.5,0.25,1,0
1,0.14285714285714293,0.4,0.5513078470824947,0.4,0,3,1,1.0,0.5,0,1
0,0.7142857142857144,1.0,0.1086519114688129,0.6000000000000001,0,1,1,0.75,0.5,1,1
1,0.4761904761904763,1.0,0.7142857142857143,0.2,1,1,1,0.75,1.0,0,1
0,0.09523809523809526,1.0,0.6056338028169012,1.0,1,0,0,1.0,0.75,1,0
0,0.4285714285714286,0.8,0.49295774647887314,0.8,2,1,1,0.5,0.0,0,0
0,0.6666666666666667,1.0,0.15694164989939627,0.6000000000000001,2,0,0,0.3333333333333333,0.25,0,0
0,0.5714285714285714,0.6000000000000001,0.17102615694164977,0.8,0,1,1,0.8333333333333333,0.0,0,0
0,0.9523809523809524,0.2,0.8973843058350099,0.6000000000000001,0,1,0,0.75,0.75,0,0
1,0.4761904761904763,0.6000000000000001,0.6820925553319918,0.2,1,3,0,0.5,0.0,1,0
1,0.23809523809523808,0.8,0.2696177062374245,0.8,3,3,1,0.0,0.25,1,1
1,0.14285714285714293,0.2,0.4225352112676056,0.6000000000000001,1,1,1,0.0,0.75,0,1
0,0.6190476190476191,0.2,0.8812877263581487,0.2,3,0,0,0.25,0.0,1,0
0,0.4761904761904763,0.8,0.8772635814889336,0.4,2,3,1,0.9166666666666666,0.75,0,1
0,0.4761904761904763,0.6000000000000001,0.2736418511066398,0.2,3,1,1,0.5833333333333333,0.75,1,1
0,0.09523809523809526,0.2,0.2032193158953723,0.8,2,3,1,0.41666666666666663,0.0,1,1
1,0.09523809523809526,0.8,0.6056338028169012,0.6000000000000001,1,1,0,0.5833333333333333,0.0,0,0
1,0.7142857142857144,1.0,0.5191146881287726,0.4,2,3,1,0.8333333333333333,0.75,0,1
0,0.0,0.6000000000000001,0.6317907444668006,0.4,2,1,1,1.0,0.25,0,1
1,0.523809523809524,0.8,0.25352112676056343,0.6000000000000001,2,3,1,0.08333333333333333,0.25,0,1
1,0.3333333333333334,1.0,0.8873239436619715,0.6000000000000001,1,1,1,0.9166666666666666,0.25,1,1
1,0.23809523809523808,0.6000000000000001,0.498993963782696,0.6000000000000001,1,3,1,1.0,0.0,0,1
1,0.1904761904761904,0.6000000000000001,0.969818913480885,0.4,3,0,1,0.5,0.0,0,1
1,0.0,0.6000000000000001,0.12474849094567417,1.0,3,3,1,0.9166666666666666,1.0,0,1
0,0.5714285714285714,0.6000000000000001,0.9939637826961771,0.2,2,1,1,0.75,0.5,0,1
0,0.3333333333333334,0.6000000000000001,0.5010060362173036,0.4,2,0,1,0.0,0.5,1,1
1,0.3333333333333334,0.8,0.21529175050301802,0.2,2,3,1,0.41666666666666663,0.75,1,1
0,0.6190476190476191,0.8,0.8490945674044263,0.2,1,1,1,0.8333333333333333,1.0,0,1
1,0.4761904761904763,1.0,0.5331991951710261,0.2,2,3,1,0.41666666666666663,0.75,1,1
0,0.09523809523809526,0.8,0.7806841046277664,0.6000000000000001,3,3,1,0.25,1.0,0,1
0,0.23809523809523808,0.8,0.5975855130784707,0.8,2,1,1,0.5,0.0,0,1
0,0.7142857142857144,0.4,0.9195171026156939,0.6000000000000001,2,3,1,0.6666666666666666,0.5,0,0
0,0.5714285714285714,1.0,0.5030181086519113,0.2,2,3,0,0.16666666666666666,0.25,1,1
0,0.4285714285714286,0.8,0.36217303822937613,0.6000000000000001,1,1,1,1.0,0.75,0,1
1,0.23809523809523808,0.2,0.21529175050301802,0.6000000000000001,0,3,1,0.6666666666666666,0.75,0,1
0,0.1904761904761904,0.2,0.058350100603621766,0.8,1,0,1,0.8333333333333333,0.25,0,0
0,0.7619047619047622,0.4,0.014084507042253499,0.8,0,1,0,0.3333333333333333,0.0,1,0
0,0.047619047619047575,1.0,0.5331991951710261,0.6000000000000001,0,1,0,0.0,0.25,0,1
0,0.0,0.2,0.4507042253521124,1.0,2,0,0,0.5833333333333333,1.0,0,1
1,0.0,0.8,0.8370221327967804,1.0,1,0,1,1.0,0.5,1,1
1,0.047619047619047575,0.6000000000000001,0.41649899396378254,0.8,1,1,0,1.0,1.0,1,1
1,0.14285714285714293,0.2,0.49094567404426537,0.4,2,1,0,0.08333333333333333,0.0,0,0
0,0.5714285714285714,0.2,0.9718309859154928,1.0,0,0,1,0.5,0.25,1,0
0,0.38095238095238115,1.0,0.19919517102615675,0.8,2,3,1,0.5833333333333333,1.0,0,1
1,0.0,0.6000000000000001,0.5412474849094565,0.8,1,1,0,0.6666666666666666,0.75,0,1
1,0.047619047619047575,0.6000000000000001,0.6056338028169012,0.8,3,0,0,0.5833333333333333,1.0,0,1
0,0.23809523809523808,0.2,0.6317907444668006,0.8,1,0,0,0.16666666666666666,0.25,0,0
1,0.14285714285714293,1.0,0.9255533199195172,0.6000000000000001,1,3,1,0.8333333333333333,1.0,1,1
1,0.09523809523809526,0.6000000000000001,0.4044265593561368,1.0,1,3,1,0.0,0.75,1,0
1,0.23809523809523808,0.2,0.2776659959758551,0.4,1,3,0,0.6666666666666666,1.0,0,1
0,0.523809523809524,1.0,0.8470824949698188,1.0,2,1,1,0.9166666666666666,0.75,1,1
0,0.23809523809523808,0.4,0.6056338028169012,0.8,2,3,0,1.0,0.0,1,0
1,0.23809523809523808,0.6000000000000001,0.2696177062374245,0.8,2,0,1,1.0,1.0,0,1
1,0.4761904761904763,0.8,0.4949698189134809,0.6000000000000001,0,3,1,0.5833333333333333,0.75,1,0
1,0.7142857142857144,0.6000000000000001,0.5955734406438632,0.8,1,1,0,1.0,0.0,1,0
0,0.3333333333333334,1.0,0.498993963782696,0.2,2,3,1,0.5833333333333333,0.75,1,1
